id,title,content,pub_date,source_url,category
ea6b7afba409a31360c6832c1754e67b896caf6584789bc0d9adde45e3a4a328,Red Lobster's new CEO admits it: 'Endless Shrimp' was a disaster,"<img class=""type:primaryImage"" src=""https://i.kinja-img.com/image/upload/c_fit,q_80,w_636/a32342112a9412fc3a28da54536488c1.jpg"" /><p>Red Lobster’s new CEO, Damola Adamolekun, boldly declared the “Endless Shrimp” promotion a failure, citing its significant strain on the restaurant’s operations.<br /></p><p><a href=""https://qz.com/red-lobster-ceo-endless-shrimp-disaster-1851666647"">Read more...</a></p>",07-10-2024,https://qz.com/red-lobster-ceo-endless-shrimp-disaster-1851666647,Others
087a1861c0e78e87f6a1e7b4328372232c6652711bf84f063662fd0616760943,Fisker is dead. But its legal problems are very much alive,"<img class=""type:primaryImage"" src=""https://i.kinja-img.com/image/upload/c_fit,q_80,w_636/5b0864996a408a33512354c4299d853d.png"" /><p><a class=""sc-1out364-0 dPMosf sc-145m8ut-0 lcFFec js_link"" href=""https://jalopnik.com/fisker-ocean-owners-are-no-longer-marooned-as-new-servi-1851659156"">Sure, Fisker is dead</a>, but<a class=""sc-1out364-0 dPMosf sc-145m8ut-0 lcFFec js_link"" href=""https://jalopnik.com/fisker-is-dead-and-heres-why-1851546063""> its legal problems aren’t going</a> away anytime soon. The troubled automaker is now facing multiple subpoenas from the <a class=""sc-1out364-0 dPMosf sc-145m8ut-0 lcFFec js_link"" href=""https://jalopnik.com/comedy-of-errors-led-to-fisker-s-bankruptcy-1851550234"">Securities and Exchange Commission</a> after filing for bankruptcy protection back in June because it burned through too much cash trying to ramp up <a class=""sc-1out364-0 dPMosf sc-145m8ut-0 lcFFec js_link"" href=""https://jalopnik.com/this-bricked-fisker-ocean-only-needed-a-100-part-to-ru-1851653918"">Ocean EV</a> production.<br /></p><p><a href=""https://qz.com/fisker-bankruptcy-sec-subpoena-legal-troubles-evs-1851666707"">Read more...</a></p>",07-10-2024,https://qz.com/fisker-bankruptcy-sec-subpoena-legal-troubles-evs-1851666707,Others
507ad6a0ae73a848a4c5e992a1a919f7c8da9d21b6b7788e6749808dc9dfaee2,"Donald Trump would balloon the federal debt by twice as much as Kamala Harris, report says","<img class=""type:primaryImage"" src=""https://i.kinja-img.com/image/upload/c_fit,q_80,w_636/70bb85f239d4315025d3266bd8e9c0f8.jpg"" /><p>Regardless of whether Former President Donald Trump or Vice President Kamala Harris becomes the next president of the United States, there’s at least one clear loser —  deficit hawks. </p><p><a href=""https://qz.com/donald-trump-kamala-harris-federal-debt-crfb-1851666579"">Read more...</a></p>",07-10-2024,https://qz.com/donald-trump-kamala-harris-federal-debt-crfb-1851666579,Others
191216f2bdb645c4944abb1b80041461da47b9e748b20a0afb0ff02fdeb5ec7f,"FTX token, Sui, Aptos, Popcat, and more: Cryptocurrencies to watch this week","<img class=""type:primaryImage"" src=""https://i.kinja-img.com/image/upload/c_fit,q_80,w_636/21216b4e9d998690a33858235e380fae.jpg"" /><p>The crypto market is closely tracking the stock market’s movements, reflecting broader economic trends. After a surge on Friday, spurred by a strong jobs report, cryptocurrencies saw a downturn on Monday morning as escalating tensions in the Middle East weighed on investor sentiment. However, Nvidia’s (<a class=""sc-1out364-0 dPMosf sc-145m8ut-0 lcFFec js_link"" href=""https://qz.com/quote/NVDA"" rel=""noopener noreferrer"" target=""_blank"">NVDA</a>) AI summit…</p><p><a href=""https://qz.com/ftx-token-sui-aptos-popcat-cryptocurrencies-to-watch-1851666642"">Read more...</a></p>",07-10-2024,https://qz.com/ftx-token-sui-aptos-popcat-cryptocurrencies-to-watch-1851666642,Others
7e642ae219f5d2c93179884b0fa1b9c3c908439c13e4cdefc24e06169374c38e,Even Big Oil wants Donald Trump to keep Joe Biden's climate law — or at least parts of it,"<img class=""type:primaryImage"" src=""https://i.kinja-img.com/image/upload/c_fit,q_80,w_636/1a23d41a5a267b8e76033af4e2dd48ad.jpg"" /><p>Former President Donald Trump has been publicly critical of the sitting president’s signature climate bill and its benefits for clean energy. But even the oil lobby apparently wants to save the Inflation Reduction Act — just without some of the benefits for rival industries and products. </p><p><a href=""https://qz.com/oil-lobby-donald-trump-joe-biden-ira-spending-evs-1851666483"">Read more...</a></p>",07-10-2024,https://qz.com/oil-lobby-donald-trump-joe-biden-ira-spending-evs-1851666483,Others
2d64a8327fa6e5b08d50275385073b6c3dd9fbb60610b7a980c63b2f31a3d14b,The Dow drops over 300 points as oil prices and Treasury yields rise,"<img class=""type:primaryImage"" src=""https://i.kinja-img.com/image/upload/c_fit,q_80,w_636/c5b897b911d0d701ba61e7d39f709233.jpg"" /><p>The Dow pulled back on Monday, pressured by a sharp rise in Treasury bond yields, <a class=""sc-1out364-0 dPMosf sc-145m8ut-0 lcFFec js_link"" href=""https://www.reuters.com/markets/global-markets-wrapup-1-2024-10-07/#:~:text=That%20sent%20yields%20on%20government,on%20Friday's%2013%20bp%20surge."" rel=""noopener noreferrer"" target=""_blank"">which surged to their highest levels in two months.</a> Escalating tensions in the Middle East added further uncertainty, contributing to a cautious market sentiment and an <a class=""sc-1out364-0 dPMosf sc-145m8ut-0 lcFFec js_link"" href=""https://www.nytimes.com/2024/10/05/business/dealbook/israel-iran-global-economy.html"" rel=""noopener noreferrer"" target=""_blank"">increase in oil prices.</a><br /></p><p><a href=""https://qz.com/dow-decline-rise-oil-prices-treasury-yields-1851666522"">Read more...</a></p>",07-10-2024,https://qz.com/dow-decline-rise-oil-prices-treasury-yields-1851666522,Others
26174f23184ab9a3a6f221b6d211ff8bb57f7d124441a74fbb6a885810426da5,"Goldman Sachs says the S&P 500 could hit 6,000 this year","<img class=""type:primaryImage"" src=""https://i.kinja-img.com/image/upload/c_fit,q_80,w_636/7677ba62f57fcc47be808d77ce93354e.jpg"" /><p>Goldman Sachs (<a class=""sc-1out364-0 dPMosf sc-145m8ut-0 lcFFec js_link"" href=""https://qz.com/quote/GS"" rel=""noopener noreferrer"" target=""_blank"">GS</a>) raised it forecast for the S&amp;P 500 by year-end as the U.S. economy shows increasing signs of resilience.<br /></p><p><a href=""https://qz.com/sp-500-stock-market-economy-recession-goldman-sachsa-1851666494"">Read more...</a></p>",07-10-2024,https://qz.com/sp-500-stock-market-economy-recession-goldman-sachsa-1851666494,Others
c31cf089d19ed569abc36628d4dcd1a288c656b7e3f28fa5c12e849fe9fc3b1b,Inside the slow-motion fall of Patrick Drahi,"<img class=""type:primaryImage"" src=""https://i.kinja-img.com/image/upload/c_fit,q_80,w_636/1825af7696f625fc5cc0779b5a92329d.png"" /><p>A version of this article originally appeared in Quartz’s members-only Weekend Brief newsletter. Quartz members get access to exclusive newsletters and more. <a class=""sc-1out364-0 dPMosf sc-145m8ut-0 lcFFec js_link"" href=""https://qz.com/subscribe/plan"" rel=""noopener noreferrer"" target=""_blank"">Sign up here</a>.</p><p><a href=""https://qz.com/patrick-drahi-sotheby-altice-john-malone-1851665674"">Read more...</a></p>",07-10-2024,https://qz.com/patrick-drahi-sotheby-altice-john-malone-1851665674,Others
06d5dd17eb048bef154f57cfd1512c1a736b9f0ef9e8ef2a8bc9e0d95df8476c,Bitcoin and Ether ETFs helped take crypto mainstream. Are Solana and XRP next?,"<img class=""type:primaryImage"" src=""https://i.kinja-img.com/image/upload/c_fit,q_80,w_636/ddc65c7151ed150ed2b35f2b6c9c566b.jpg"" /><p>The Securities and Exchange Commission (SEC) approved b<a class=""sc-1out364-0 dPMosf sc-145m8ut-0 lcFFec js_link"" href=""https://qz.com/best-spot-bitcoin-etfs-1851340637?_gl=1*1i1vith*_ga*NDg3NDc1NjAzLjE3MjY1OTIyNzQ.*_ga_V4QNJTT5L0*MTcyNzk3NjEyOS4yNS4xLjE3Mjc5NzgwNjYuMzQuMC4w"" rel=""noopener noreferrer"" target=""_blank"">itcoin spot exchange-traded funds (ETFs) </a>at the start of this year, capturing the attention of investors. The influx of capital into these funds fueled a rapid rise in bitcoin’s value, which soon reached an all-time high, breaking the prolonged stagnation in the…</p><p><a href=""https://qz.com/bitcoin-ether-etf-solana-xrp-sec-1851664387"">Read more...</a></p>",07-10-2024,https://qz.com/bitcoin-ether-etf-solana-xrp-sec-1851664387,Others
c1d853ce0ddf9bab93d5f582abb8f975ff80ac3dac1780819eadd3b72b5a8cb8,The top 10 Amazon Prime Day deals under $50,"<img class=""type:primaryImage"" src=""https://i.kinja-img.com/image/upload/c_fit,q_80,w_636/83edd9f58785822273465863d74c928a.jpg"" /><p>Amazon’s (<a class=""sc-1out364-0 dPMosf sc-145m8ut-0 lcFFec js_link"" href=""https://qz.com/quote/AMZN"" rel=""noopener noreferrer"" target=""_blank"">AMZN</a>) Prime Day is just <a class=""sc-1out364-0 dPMosf sc-145m8ut-0 lcFFec js_link"" href=""https://qz.com/amazon-prime-day-october-big-deals-dates-discounts-1851650526"" rel=""noopener noreferrer"" target=""_blank"">around the corner</a>, set for Tuesday and Wednesday this week, offering shoppers a chance to snag deals. With a plethora of discounts across categories, this year’s event will feature markdowns on tech, household goods, and children’s toys.<br /></p><p><a href=""https://qz.com/best-amazon-prime-day-cheap-deals-1851665291"">Read more...</a></p>",07-10-2024,https://qz.com/best-amazon-prime-day-cheap-deals-1851665291,Others
1a81dd309fabdcb8db33f63ed2c1d473f83159b36dd5d8dc83a6521e75639301,Banks and fintechs need each other. Will regulators help them tie the knot?,"<img class=""type:primaryImage"" src=""https://i.kinja-img.com/image/upload/c_fit,q_80,w_636/7f3b718d23e346039e72f85259ae1b66.jpg"" /><p>Over the past decade, financial technology firms — or fintechs, for short — went from being competitors of traditional banks to becoming integrated parts of the financial services supply chain. Now, regulators are struggling to wrangle these partnerships.<br /></p><p><a href=""https://qz.com/banking-fintech-partner-regulation-financial-services-1851654024"">Read more...</a></p>",07-10-2024,https://qz.com/banking-fintech-partner-regulation-financial-services-1851654024,Others
31b8b51e005d364cddf10d11ebc080d6d5d642bf462fdc626b911cfe3ec78018,"Talking about money makes people more uncomfortable than politics and religion, survey says","<img class=""type:primaryImage"" src=""https://i.kinja-img.com/image/upload/c_fit,q_80,w_636/6f6a845102d31e98955d8f0f1ec04d73.jpg"" /><p>Discussing finances has long been viewed as an uncomfortable topic, or even “taboo.” More adults in the U.S. would rather talk about politics and religion over anything  money related with family members and close friends, according to a new survey of 2,502 respondents from Bankrate.</p><p><a href=""https://qz.com/money-talks-make-people-uncomfortable-than-politics-and-1851664338"">Read more...</a></p>",07-10-2024,https://qz.com/money-talks-make-people-uncomfortable-than-politics-and-1851664338,Others
a898721d96469f5b10d488d77344b612d039b69c54bc39df92b6e48fb52282d6,"Lawsuit accuses state department, DOJ of stonewalling FOIA requests regarding climate office personnel",Power the Future filed a against a Biden Administration climate office alleges the department is dodging congressional oversight,07-10-2024,https://www.foxnews.com/politics/lawsuit-accuses-state-department-doj-stonewalling-foia-requests-climate-office-staff,Others
5c721102cdf14353f18f02e6b1a552e9f3954a96c17b440af5b5459b8b5480ad,The 15 most expensive states in America to own a car,"<img class=""type:primaryImage"" src=""https://i.kinja-img.com/image/upload/c_fit,q_80,w_636/49db9ce1c9fa3b4588cf5b32e226c75b.jpg"" /><p>Cars are <a class=""sc-1out364-0 dPMosf sc-145m8ut-0 lcFFec js_link"" href=""https://jalopnik.com/everyone-is-underwater-on-their-car-loans-as-values-plu-1851340337"">expensive to own</a> — <a class=""sc-1out364-0 dPMosf sc-145m8ut-0 lcFFec js_link"" href=""https://jalopnik.com/new-cars-are-too-expensive-so-buy-one-of-these-unique-1851621594?_gl=1*bzaw4o*_ga*MzgxNTUwMTU1LjE2Nzk1MDAxMjU.*_ga_V4QNJTT5L0*MTcyNjYyODgyMy43MS4xLjE3MjY2MzM1NjYuNTMuMC4w"">too expensive</a>, in fact, and <a class=""sc-1out364-0 dPMosf sc-145m8ut-0 lcFFec js_link"" href=""https://jalopnik.com/the-average-cost-of-a-new-car-jumped-10-000-in-five-ye-1851114214"">getting pricier all the time</a>. Don’t feel too bad for yourself, though. Depending on the state you’re in, some poor sucker might have it even worse.</p><p><a href=""https://qz.com/car-ownership-costs-us-states-1851662595"">Read more...</a></p>",06-10-2024,https://qz.com/car-ownership-costs-us-states-1851662595,Others
971fadf020bf54dfef1b8f867d8aa52937f9a0c30f7d388045a55b223f602e12,"10 cheap cars actually worth buying, according to Consumer Reports","<img class=""type:primaryImage"" src=""https://i.kinja-img.com/image/upload/c_fit,q_80,w_636/c4705b2d1ae503509803f6a9c2b2333e.jpg"" /><p>The average transaction price of a new car has slowly been coming down since it peaked during the pandemic, but it’s still scarily close to $50,000. That might work for rich people, but most people can’t afford to spend that kind of money on a car. The good news is, <a class=""sc-1out364-0 dPMosf sc-145m8ut-0 lcFFec js_link"" href=""https://jalopnik.com/there-arent-any-new-cars-left-under-20-000-1851611136"">even though you can’t get a new car for less than…</a></p><p><a href=""https://qz.com/best-cheap-cars-2024-consumer-reports-1851651347"">Read more...</a></p>",06-10-2024,https://qz.com/best-cheap-cars-2024-consumer-reports-1851651347,Others
6c9db90aecbc5b33a38a125515fd875c5a7c9fa2803c0ef5c262e936407ae593,Sunday Reads: America's electric car divide,"<img class=""type:primaryImage"" src=""https://i.kinja-img.com/image/upload/c_fit,q_80,w_636/49360fbe8022a3b5e1f95c46ff4d9bde.jpg"" /><p>Hello, Quartz members, and welcome to Sunday Reads!<br /></p><p><a href=""https://qz.com/emails/quartz-obsession/1851664833/electric-cars-evs-us-politics-banks-fintechs"">Read more...</a></p>",06-10-2024,https://qz.com/emails/quartz-obsession/1851664833/electric-cars-evs-us-politics-banks-fintechs,Others
c2d0b91289ffeb23e3779176a93a3e4fb1bccd7efe54d97feb08ca13ad3d4ea7,4 billionaires getting even richer from AI,"<img class=""type:primaryImage"" src=""https://i.kinja-img.com/image/upload/c_fit,q_80,w_636/7b51df786e0f00f80ef8fc77e4d35277.jpg"" /><p>The artificial intelligence boom has sent shares and net worths to new heights this year, meaning some billionaires have only been getting wealthier.</p><p><a href=""https://qz.com/ai-billionaires-jensen-huang-mark-zuckerberg-net-worth-1851665702"">Read more...</a></p>",06-10-2024,https://qz.com/ai-billionaires-jensen-huang-mark-zuckerberg-net-worth-1851665702,Others
6779a5e0762efa68a2d11c577caecb960c7c4fc27d9ab4a7425be080c6f8e69a,"Nvidia's AI summit, Tesla's robotaxi, Amazon Prime Day, inflation: What to watch in the markets this week","<img class=""type:primaryImage"" src=""https://i.kinja-img.com/image/upload/c_fit,q_80,w_636/ca55d729a7ddd173ac7fda7cbc50e73d.jpg"" /><p>Last week <a class=""sc-1out364-0 dPMosf sc-145m8ut-0 lcFFec js_link"" href=""https://qz.com/dow-futures-260-points-jobs-report-dockworkers-strike-1851665264"" rel=""noopener noreferrer"" target=""_blank"">closed on a positive note</a>, with two key developments easing concerns about the economy. <a class=""sc-1out364-0 dPMosf sc-145m8ut-0 lcFFec js_link"" href=""https://qz.com/jobs-report-unemployment-interest-rate-economy-bls-fed-1851662911"" rel=""noopener noreferrer"" target=""_blank"">A strong jobs report</a> helped calm fears of a weakening labor market, while the <a class=""sc-1out364-0 dPMosf sc-145m8ut-0 lcFFec js_link"" href=""https://qz.com/us-port-strike-ila-dockworkers-union-shippers-agreement-1851664964"" rel=""noopener noreferrer"" target=""_blank"">resolution of the dockworkers’ strike</a> alleviated worries about supply chain disruptions. In addition, oil prices, which had surged early in the…</p><p><a href=""https://qz.com/nvidia-ai-tesla-robotaxi-amazon-prime-day-stock-market-1851665454"">Read more...</a></p>",06-10-2024,https://qz.com/nvidia-ai-tesla-robotaxi-amazon-prime-day-stock-market-1851665454,Others
8b131e01d41f3e7b9cbd8dd42f865bac92b87dd15314c2bdc017afc7883ffb5b,"Mark Cuban vs. Elon Musk on Trump, and Mark Zuckerberg passes Jeff Bezos: Leadership news roundup","<img class=""type:primaryImage"" src=""https://i.kinja-img.com/image/upload/c_fit,q_80,w_636/5c53f19e94fc023224a76ae9296df349.jpg"" /><p>Your college major won’t determine your fate, but it can significantly impact how much money you make after college.<br /></p><p><a href=""https://qz.com/mark-cuban-elon-musk-donald-trump-zuckerberg-jeff-bezos-1851665584"">Read more...</a></p>",05-10-2024,https://qz.com/mark-cuban-elon-musk-donald-trump-zuckerberg-jeff-bezos-1851665584,Others
8522d4a0e5eacd8d3b6ceb0117b44cd07c2e8444b208dfb3fe9bba6bca015239,"Big weddings, the most expensive watches, and the coolest cities: Lifestyle news roundup","<img class=""type:primaryImage"" src=""https://i.kinja-img.com/image/upload/c_fit,q_80,w_636/8d81e732d2f56accb863b4c84d127618.jpg"" /><p>In the aftermath of the COVID-19 pandemic, many Americans have more control over where they live than ever before.</p><p><a href=""https://qz.com/weddings-houses-watches-prices-coolest-cities-america-1851665583"">Read more...</a></p>",05-10-2024,https://qz.com/weddings-houses-watches-prices-coolest-cities-america-1851665583,Others
c1a55dc9d19f48aa02901ce2678f7606abc15753c9c68e591702f0d5e4748708,"Tesla's Cybertruck win, Hertz's EV headache, Trump and Musk tout Starlink: Tech news roundup","<img class=""type:primaryImage"" src=""https://i.kinja-img.com/image/upload/c_fit,q_80,w_636/866fb3a143f24709c4f2bcc43e6e203b.jpg"" /><p>GM’s rollout of its new EVs <a class=""sc-1out364-0 dPMosf sc-145m8ut-0 lcFFec js_link"" href=""https://jalopnik.com/gm-slashes-electric-targets-by-50-000-cars-as-ev-growth-1851600797"">has been slow</a>, but it’s picked up a bit. Between Cadillac, Chevy and GMC, the <a class=""sc-1out364-0 dPMosf sc-145m8ut-0 lcFFec js_link"" href=""https://investor.gm.com/static-files/46871ad5-9714-4832-a753-cf74c7d02bb2"" rel=""noopener noreferrer"" target=""_blank"">automaker moved nearly 38,000 EVs</a> in Q2 of this year. Among those is the <a class=""sc-1out364-0 dPMosf sc-145m8ut-0 lcFFec js_link"" href=""https://jalopnik.com/2024-chevrolet-silverado-ev-rst-s-good-ideas-are-oversh-1851496588"">Chevy Silverado EV</a>. A few fleet sales have been made to companies like Hertz, but with the rental company looking to get out of its <a class=""sc-1out364-0 dPMosf sc-145m8ut-0 lcFFec js_link"" href=""https://jalopnik.com/hertz-is-getting-rid-of-20-000-evs-1851162210"">bad EV…</a></p><p><a href=""https://qz.com/tesla-cybertruck-sales-recalls-hertz-evs-trump-musk-1851665582"">Read more...</a></p>",05-10-2024,https://qz.com/tesla-cybertruck-sales-recalls-hertz-evs-trump-musk-1851665582,Others
22926eed62299d93fc01f531590259e7e31548b5b23e22d5942aefca2537ba43,U.S.-backed Syrian forces recapture Raqqa from Islamic State group,U.S.-backed Syrian Democratic Forces announced Tuesday that they had captured the city of Raqqa from Islamic State militants.,17-10-2017,http://www.pbs.org/newshour/rundown/u-s-backed-syrian-forces-recapture-raqqa-from-islamic-state-group/,Others
2e90e229bc9aa7fea3377b174896268ffd770119a8802f9d10403fa667d1fbc4,"Super Micro Computer's big stock split, Costco rises, and Bitcoin falls: Markets news roundup","<img class=""type:primaryImage"" src=""https://i.kinja-img.com/image/upload/c_fit,q_80,w_636/e2cd5bdbdb1ec4a967cd35b4289c431c.jpg"" /><p>Super Micro Computer (<a class=""sc-1out364-0 dPMosf sc-145m8ut-0 lcFFec js_link"" href=""https://qz.com/quote/SMCI"" rel=""noopener noreferrer"" target=""_blank"">SMCI</a>) is set to undergo a stock split after the market closes on Monday, aligning itself with other prominent AI-driven companies like <a class=""sc-1out364-0 dPMosf sc-145m8ut-0 lcFFec js_link"" href=""https://qz.com/nvidias-big-stock-split-is-today-here-s-what-to-know-1851525649"" rel=""noopener noreferrer"" target=""_blank"">Nvidia</a> and <a class=""sc-1out364-0 dPMosf sc-145m8ut-0 lcFFec js_link"" href=""https://qz.com/broadcom-stock-all-time-high-after-record-ai-revenue-s-1851537866"" rel=""noopener noreferrer"" target=""_blank"">Broadcom</a>, which also executed stock splits earlier this year. Following the split, the stock will begin trading Tuesday at its adjusted—and…</p><p><a href=""https://qz.com/super-micro-computer-stock-split-costco-bitcoin-price-1851665581"">Read more...</a></p>",05-10-2024,https://qz.com/super-micro-computer-stock-split-costco-bitcoin-price-1851665581,Others
aba414d7ebc9dadb6ff776eed07d5572641bf5ea641fea885cdb545142b26874,"Free streaming with cable, Netflix's election backlash, and AT&T turns off the TV: Business news roundup","<img class=""type:primaryImage"" src=""https://i.kinja-img.com/image/upload/c_fit,q_80,w_636/d03cf8f494dfc2fd26b492e26c92b81f.jpg"" /><p>As cord-cutting continues to rise, one cable company is partnering with streaming platforms in an effort to keep its customers.<br /></p><p><a href=""https://qz.com/netflix-kamala-harris-att-directv-disney-gm-nissan-1851665580"">Read more...</a></p>",05-10-2024,https://qz.com/netflix-kamala-harris-att-directv-disney-gm-nissan-1851665580,Others
e6cf4f163c3dcc9bdb6a691c2242b23f56284be9efaefaf5b68d67d4c815fef8,Check out this huge snow train that the U.S. Army once made to conquer the Arctic,"<img class=""type:primaryImage"" src=""https://i.kinja-img.com/image/upload/c_fit,q_80,w_636/2507222f2c969f2c2e0ed2b618f60d0e.png"" /><p>The U.S. military has spent so much money developing stuff over the years. It <a class=""sc-1out364-0 dPMosf sc-145m8ut-0 lcFFec js_link"" href=""https://jalopnik.com/in-1962-a-lost-u-2-spy-plane-nearly-triggered-world-wa-1837569305"">had super-secret spy planes</a>, tried to <a class=""sc-1out364-0 dPMosf sc-145m8ut-0 lcFFec js_link"" href=""https://jalopnik.com/please-pray-for-the-ukrainian-military-dolphins-who-are-1826052644"">train dolphins for underwater warfare</a> and even had the smart idea of <a class=""sc-1out364-0 dPMosf sc-145m8ut-0 lcFFec js_link"" href=""https://www.history.com/news/7-unusual-experiments-by-the-u-s-military"" rel=""noopener noreferrer"" target=""_blank"">developing flying aircraft carriers</a>. However, one if its best ideas might be this ridiculous snow train that was designed to conquer…</p><p><a href=""https://qz.com/us-army-snow-train-arctic-1851665691"">Read more...</a></p>",05-10-2024,https://qz.com/us-army-snow-train-arctic-1851665691,Others
b81761f9158619e4bc3ee4e75a3f1fe899e53f29cfe40b78be5bcf8794465d48,5 cable TV companies offering streaming perks to stop cord-cutting,"<img class=""type:primaryImage"" src=""https://i.kinja-img.com/image/upload/c_fit,q_80,w_636/680d0ee4a5013627994117dd8aa821c4.jpg"" /><p>As cord-cutting continues to rise, several cable and satellite TV companies are starting to partner with streaming platforms in an effort to keep their customers.<br /></p><p><a href=""https://qz.com/spectrum-directv-xfinity-cable-disney-streaming-bundles-1851665392"">Read more...</a></p>",05-10-2024,https://qz.com/spectrum-directv-xfinity-cable-disney-streaming-bundles-1851665392,Others
40b829a7326dbb7dbab0d55ada153b96b9bef5fd786dc9e148bb100109b66f4d,15 cars losing the most value on the used market right now,"<img class=""type:primaryImage"" src=""https://i.kinja-img.com/image/upload/c_fit,q_80,w_636/a24ccb6f1705f6f4b1de4bb47b16214a.jpg"" /><p>Considering the shambolic state of the American economy, inflation, and rampant wage stagnation, I love finding stories about <a class=""sc-1out364-0 dPMosf sc-145m8ut-0 lcFFec js_link"" href=""https://jalopnik.com/2025-nissan-kicks-is-a-cheap-car-done-right-1851648949"">affordable cars </a>and <a class=""sc-1out364-0 dPMosf sc-145m8ut-0 lcFFec js_link"" href=""https://jalopnik.com/you-can-buy-a-hybrid-jeep-for-cheap-but-there-is-a-cat-1851641902"">prices dropping</a>. In this case, the team at <a class=""sc-1out364-0 dPMosf sc-145m8ut-0 lcFFec js_link"" href=""https://www.iseecars.com/used-car-prices-study"" rel=""noopener noreferrer"" target=""_blank"">iSeeCars</a> <a class=""sc-1out364-0 dPMosf sc-145m8ut-0 lcFFec js_link"" href=""https://jalopnik.com/cars-have-gotten-a-lot-less-colorful-over-the-past-20-y-1851516094"">analyzed</a> the listing prices of over 1.6 million one-to-five-year-old <a class=""sc-1out364-0 dPMosf sc-145m8ut-0 lcFFec js_link"" href=""https://jalopnik.com/consumer-reports-says-these-companies-make-the-least-re-1851633545"">used cars</a> listed for sale online between August 2023…</p><p><a href=""https://qz.com/car-depreciation-lost-value-used-market-resale-1851651319"">Read more...</a></p>",05-10-2024,https://qz.com/car-depreciation-lost-value-used-market-resale-1851651319,Others
4225036c09e443732d031cd28198224de016422ac40192eb2ec784c045c614b1,The 10 cheapest states in America to build your dream home,"<img class=""type:primaryImage"" src=""https://i.kinja-img.com/image/upload/c_fit,q_80,w_636/3e165fbfcdfb0b93da2a964561528603.jpg"" /><p>When making plans to buy a home, many people err on the side of purchasing a pre-existing property. The expense of buying both land and constructing a new building can seem insurmountable – particularly when the market is flush with homes ready for purchase.</p><p><a href=""https://qz.com/home-building-costs-america-us-states-cheapest-1851660025"">Read more...</a></p>",05-10-2024,https://qz.com/home-building-costs-america-us-states-cheapest-1851660025,Others
a7a2fa34d743e8cb0cfefee44ce16222f0f122f834f1381628847b7b1bb0e06e,"ChatGPT's new feature, Copilot AI updates, and an AI translator: This week in new AI launches","<img class=""type:primaryImage"" src=""https://i.kinja-img.com/image/upload/c_fit,q_80,w_636/46b37f6513ef2c68d6ab6d7cd0735470.jpg"" /><p>Each week, Quartz rounds up product launches, updates, and funding news from artificial intelligence-focused startups and companies.</p><p><a href=""https://qz.com/chatgpt-canvas-microsoft-copilot-deepl-ai-translator-1851665862"">Read more...</a></p>",05-10-2024,https://qz.com/chatgpt-canvas-microsoft-copilot-deepl-ai-translator-1851665862,Others
57923a465810b3622ccb572cf5d5c52ba569002d5f4e8133406d9a3a53cb6025,"College majors for millionaires, cable's free streaming, a Netflix backlash: The week's most popular","<img class=""type:primaryImage"" src=""https://i.kinja-img.com/image/upload/c_fit,q_80,w_636/7e1931b16a97e0a961021ec48acac2a1.jpg"" /><p>Your college major won’t determine your fate, but it can significantly impact how much money you make after college. </p><p><a href=""https://qz.com/college-majors-millionaires-netflix-hertz-ev-myths-1851665240"">Read more...</a></p>",05-10-2024,https://qz.com/college-majors-millionaires-netflix-hertz-ev-myths-1851665240,Others
ac5b0955a1d5b1d18ae667a0ce2a9a893c7d23890e5793fc14c76c46dcaf33d0,WATCH: Trump and Greek prime minister hold joint news conference,President Donald Trump says the U.S. stands with Greece as they recover from their economic crisis.,17-10-2017,http://www.pbs.org/newshour/rundown/watch-live-trump-and-greek-prime-minister-hold-joint-press-conference/,Others
2eabd97c74451e6ab2b7655628948dac59e5202efe7a1b5418a71cf4ac289d54,Stellantis is suing the UAW over a strike vote,"<img class=""type:primaryImage"" src=""https://i.kinja-img.com/image/upload/c_fit,q_80,w_636/6ab6e1db669e0e094d7ae7aa2b706b25.jpg"" /><p>Stellantis (<a class=""sc-1out364-0 dPMosf sc-145m8ut-0 lcFFec js_link"" href=""https://qz.com/quote/STLA"" rel=""noopener noreferrer"" target=""_blank"">STLA</a>) filed a lawsuit against the United Auto Workers (UAW) union after unionized workers at the company’s parts distribution center in Los Angeles <a class=""sc-1out364-0 dPMosf sc-145m8ut-0 lcFFec js_link"" href=""https://uaw.org/in-first-strike-authorization-vote-at-stellantis-uaw-members-at-los-angeles-parts-center-overwhelmingly-approve-a-walkout-if-u-s-investments-arent-made/"" rel=""noopener noreferrer"" target=""_blank"">voted to strike</a> against the automaker.<br /></p><p><a href=""https://qz.com/stellantis-uaw-united-auto-workers-strike-authorization-1851665775"">Read more...</a></p>",04-10-2024,https://qz.com/stellantis-uaw-united-auto-workers-strike-authorization-1851665775,Others
a17125c992dc550869732256147dbf688a6a01a8643f80e7ebc2e4838fe550e2,"Early voting kicks off in Indiana, New Mexico, Ohio, Wyoming","Ohio, a swing state, and Indiana, New Mexico and Wyoming began their early voting process on Tuesday.",08-10-2024,https://www.foxnews.com/politics/early-voting-indiana-new-mexico-ohio-wyoming,Others
